Original,Log with 4 places,Log with 3 places,Log with 2 places
6.26162E-08,6.2695E-08,6.30758E-08,6.61962E-08
6.26162E-08,6.2695E-08,6.30758E-08,6.61962E-08
3.13081E-07,3.13475E-07,3.15379E-07,2.94205E-07
6.26162E-08,6.2695E-08,6.30758E-08,5.88411E-08
2.50465E-07,2.5078E-07,2.52303E-07,2.35364E-07
6.26162E-08,6.2695E-08,6.30758E-08,5.88411E-08
8.76626E-07,8.77729E-07,8.79896E-07,7.92253E-07
6.88778E-07,6.88995E-07,6.94946E-07,6.94887E-07
1.81587E-06,1.81644E-06,1.83213E-06,1.93848E-06
1.25232E-07,1.25272E-07,1.26354E-07,1.2273E-07
2.37941E-06,2.38016E-06,2.40072E-06,2.51597E-06
8.76626E-07,8.76902E-07,8.84476E-07,7.97748E-07
6.26162E-08,6.26359E-08,6.31769E-08,6.13652E-08
2.50465E-07,2.50543E-07,2.52708E-07,2.45461E-07
6.26162E-08,6.26359E-08,6.31769E-08,6.68443E-08
6.26162E-08,6.26359E-08,6.31769E-08,6.31715E-08
6.26162E-08,6.26359E-08,6.31769E-08,6.31715E-08
1.25232E-07,1.25272E-07,1.26354E-07,1.26343E-07
3.75697E-07,3.75815E-07,3.79061E-07,3.79029E-07
6.26162E-08,6.26359E-08,6.31769E-08,6.31715E-08
6.26162E-08,6.26359E-08,6.31769E-08,6.31715E-08
3.13081E-07,3.13179E-07,3.15884E-07,3.15858E-07
6.26162E-08,6.26359E-08,6.31769E-08,6.31715E-08
6.26162E-08,6.26359E-08,6.31769E-08,6.31715E-08
6.26162E-08,6.26359E-08,6.31769E-08,6.31715E-08
1.87848E-07,1.87908E-07,1.89531E-07,1.89515E-07
2.50465E-07,2.50543E-07,2.52708E-07,2.52686E-07
6.26162E-08,6.26359E-08,6.31769E-08,6.31715E-08
6.26162E-08,6.26359E-08,6.31769E-08,6.31715E-08
2.50465E-07,2.50873E-07,2.53376E-07,2.57449E-07
2.50465E-07,2.50873E-07,2.53376E-07,2.57449E-07
4.59603E-05,4.60352E-05,4.62425E-05,4.69859E-05
2.50465E-07,2.50873E-07,2.52003E-07,2.56054E-07
6.26162E-08,6.27183E-08,6.3344E-08,6.43623E-08
8.76626E-07,8.78056E-07,8.86816E-07,8.3671E-07
6.26162E-08,6.27183E-08,6.3344E-08,6.43623E-08
1.25232E-07,1.25437E-07,1.26688E-07,1.28725E-07
6.26162E-08,6.26359E-08,6.31769E-08,6.14749E-08
6.26162E-08,6.26359E-08,6.31769E-08,6.14749E-08
6.26162E-08,6.26359E-08,6.31769E-08,5.58863E-08
5.63545E-07,5.63723E-07,5.68592E-07,5.58863E-07
6.26162E-08,6.26359E-08,6.31769E-08,6.14749E-08
6.26162E-08,6.26359E-08,6.31769E-08,6.14749E-08
6.26162E-08,6.26359E-08,6.31769E-08,6.62037E-08
5.4163E-05,5.42254E-05,5.44585E-05,5.65449E-05
6.26162E-08,6.26883E-08,6.31769E-08,6.55974E-08
1.12709E-06,1.12839E-06,1.13718E-06,1.18075E-06
6.26162E-08,6.26883E-08,6.31769E-08,6.55974E-08
5.63545E-07,5.64195E-07,5.68592E-07,6.55974E-07
1.45269E-05,1.45437E-05,1.45307E-05,1.56122E-05
3.13081E-07,3.13441E-07,3.15884E-07,3.6443E-07
6.26162E-08,6.26883E-08,6.31769E-08,7.2886E-08
6.26162E-08,6.26883E-08,6.31769E-08,7.2886E-08
6.26162E-08,6.26883E-08,6.31769E-08,7.2886E-08
6.26162E-08,6.26883E-08,6.31769E-08,7.2886E-08
6.26162E-08,6.26883E-08,6.31769E-08,6.55974E-08
2.50465E-07,2.50753E-07,2.52708E-07,2.6239E-07
1.25232E-07,1.25377E-07,1.26354E-07,1.26671E-07
3.31866E-06,3.32248E-06,3.34837E-06,3.54678E-06
6.26162E-08,6.26359E-08,6.31769E-08,7.31726E-08
4.38313E-07,4.38451E-07,4.42238E-07,4.75622E-07
3.13081E-07,3.13179E-07,3.15884E-07,3.3973E-07
1.25232E-07,1.25272E-07,1.26354E-07,1.35892E-07
6.26162E-08,6.26359E-08,6.31769E-08,7.31726E-08
6.26162E-08,6.26359E-08,6.31769E-08,7.31726E-08
6.26162E-08,6.26359E-08,6.31769E-08,7.31726E-08
1.25232E-07,1.25272E-07,1.26354E-07,1.46345E-07
6.26162E-08,6.26359E-08,6.31769E-08,6.62037E-08
6.26162E-08,6.2695E-08,6.28497E-08,6.09425E-08
1.87848E-07,1.88085E-07,1.88549E-07,1.82828E-07
6.26162E-08,6.27284E-08,6.24266E-08,5.9642E-08
3.26856E-05,3.27442E-05,3.27115E-05,3.17295E-05
6.26162E-08,6.27284E-08,6.24266E-08,5.9642E-08
1.25232E-07,1.25457E-07,1.2533E-07,1.19732E-07
1.25232E-07,1.25457E-07,1.2533E-07,1.19732E-07
1.25232E-07,1.25457E-07,1.2533E-07,1.19732E-07
1.12709E-06,1.12911E-06,1.12797E-06,1.07759E-06
6.26162E-08,6.27284E-08,6.26649E-08,5.98662E-08
1.18971E-06,1.19184E-06,1.19063E-06,1.13147E-06
1.25232E-07,1.25457E-07,1.2533E-07,1.25719E-07
8.1401E-07,8.15469E-07,8.03635E-07,7.99014E-07
1.87848E-07,1.88185E-07,1.85454E-07,1.84388E-07
6.26162E-08,6.27284E-08,6.18181E-08,6.14626E-08
3.44389E-06,3.45006E-06,3.39999E-06,3.44191E-06
6.26162E-08,6.27284E-08,6.18181E-08,6.14626E-08
6.26162E-08,6.27284E-08,6.18181E-08,6.14626E-08
1.87848E-07,1.88185E-07,1.87995E-07,1.51968E-07
5.63545E-07,5.64555E-07,5.63984E-07,5.0656E-07
1.25232E-07,1.25457E-07,1.24051E-07,1.1118E-07
5.63545E-06,5.64555E-06,5.64432E-06,5.05869E-06
1.25232E-07,1.25457E-07,1.24051E-07,1.1118E-07
1.25232E-07,1.25457E-07,1.24051E-07,1.1118E-07
6.26162E-08,6.27284E-08,6.20254E-08,5.559E-08
1.87848E-07,1.88185E-07,1.87995E-07,1.79599E-07
1.87848E-07,1.88185E-07,1.87995E-07,1.79599E-07
2.50465E-07,2.50914E-07,2.5066E-07,2.25781E-07
3.5065E-06,3.51279E-06,3.50923E-06,3.16094E-06
5.63545E-07,5.64555E-07,5.63984E-07,5.64453E-07
3.13081E-07,3.13642E-07,3.13324E-07,2.99331E-07
1.25232E-07,1.25457E-07,1.2533E-07,1.19732E-07
1.25232E-07,1.25457E-07,1.2533E-07,1.19732E-07
1.25232E-07,1.25457E-07,1.2533E-07,1.15127E-07
1.25232E-07,1.25457E-07,1.2533E-07,1.15127E-07
6.26162E-08,6.27284E-08,6.26649E-08,5.75637E-08
6.26162E-08,6.27284E-08,6.26649E-08,5.75637E-08
1.25232E-07,1.25457E-07,1.2533E-07,1.15127E-07
6.26162E-08,6.27284E-08,6.26649E-08,5.75637E-08
6.26162E-08,6.27284E-08,6.26649E-08,5.75637E-08
4.38313E-07,4.39099E-07,4.38654E-07,4.47717E-07
1.25232E-07,1.25457E-07,1.2533E-07,1.27919E-07
3.75697E-07,3.7637E-07,3.75989E-07,3.45382E-07
2.50465E-07,2.50914E-07,2.5066E-07,2.39465E-07
6.26162E-08,6.27284E-08,6.26649E-08,5.98662E-08
1.25232E-07,1.25457E-07,1.2533E-07,1.19732E-07
2.50465E-07,2.50914E-07,2.5066E-07,2.39465E-07
1.87848E-07,1.88185E-07,1.87995E-07,1.96583E-07
6.26162E-08,6.27284E-08,6.26649E-08,6.55278E-08
6.26162E-08,6.27284E-08,6.26649E-08,6.55278E-08
1.25232E-07,1.25457E-07,1.2533E-07,1.31056E-07
3.13081E-07,3.13642E-07,3.13324E-07,3.27639E-07
1.87848E-07,1.88185E-07,1.87995E-07,1.96583E-07
1.06447E-06,1.06638E-06,1.0653E-06,1.1795E-06
3.5065E-05,3.51279E-05,3.4967E-05,3.48608E-05
6.26162E-08,6.27284E-08,6.26649E-08,6.55278E-08
6.26162E-08,6.27284E-08,6.26649E-08,6.55278E-08
6.26162E-08,6.27284E-08,6.26649E-08,6.55278E-08
1.25232E-07,1.25457E-07,1.2533E-07,1.31056E-07
6.26162E-08,6.27284E-08,6.26649E-08,6.55278E-08
3.75697E-07,3.7637E-07,3.75989E-07,3.45727E-07
6.26162E-08,6.27284E-08,6.26649E-08,5.76212E-08
2.50465E-07,2.50914E-07,2.5066E-07,2.30485E-07
6.26162E-08,6.27284E-08,6.26649E-08,5.76212E-08
1.25232E-07,1.25457E-07,1.2533E-07,1.15242E-07
6.26162E-08,6.27284E-08,6.26649E-08,5.76212E-08
1.25232E-07,1.25457E-07,1.2533E-07,1.15242E-07
6.26162E-08,6.27284E-08,6.26649E-08,5.76212E-08
3.31866E-06,3.3246E-06,3.32124E-06,3.17018E-06
6.26162E-08,6.27284E-08,6.26649E-08,5.66103E-08
6.26162E-08,6.27284E-08,6.26649E-08,5.76212E-08
6.26162E-08,6.27284E-08,6.26649E-08,5.76212E-08
6.26162E-08,6.27284E-08,6.26649E-08,5.76212E-08
6.26162E-08,6.27284E-08,6.26649E-08,5.76212E-08
1.25232E-07,1.25457E-07,1.2533E-07,1.15242E-07
1.06447E-06,1.06638E-06,1.0653E-06,1.07759E-06
4.38313E-07,4.38653E-07,4.35323E-07,4.15828E-07
6.26162E-08,6.26647E-08,6.2189E-08,5.9404E-08
1.25232E-07,1.25329E-07,1.24378E-07,1.18808E-07
0.000122415,0.000122572,0.00012189,0.000114531
6.26162E-08,6.26647E-08,6.2189E-08,5.9404E-08
6.26162E-08,6.26647E-08,6.2189E-08,5.9404E-08
1.87848E-07,1.87994E-07,1.86567E-07,1.78212E-07
4.38313E-06,4.39099E-06,4.42872E-06,4.23054E-06
1.62802E-06,1.63094E-06,1.64495E-06,1.60248E-06
1.25232E-07,1.25457E-07,1.26535E-07,1.28198E-07
1.87848E-07,1.88185E-07,1.89802E-07,1.92297E-07
6.26162E-08,6.27284E-08,6.32674E-08,6.40992E-08
6.26162E-08,6.27284E-08,6.32674E-08,6.40992E-08
6.26162E-08,6.27284E-08,6.32674E-08,6.40992E-08
1.87848E-07,1.88185E-07,1.87995E-07,1.81962E-07
3.75697E-06,3.7637E-06,3.75989E-06,3.39662E-06
6.26162E-08,6.27284E-08,6.26649E-08,6.06539E-08
1.87848E-07,1.88185E-07,1.87995E-07,1.81962E-07
3.75697E-07,3.7637E-07,3.75989E-07,3.63923E-07
1.25232E-07,1.25457E-07,1.2533E-07,1.21308E-07
6.26162E-08,6.27284E-08,6.26649E-08,6.06539E-08
6.26162E-08,6.27284E-08,6.26649E-08,6.06539E-08
6.26162E-08,6.27284E-08,6.26649E-08,6.06539E-08
1.25232E-07,1.25457E-07,1.2533E-07,1.21308E-07
4.38313E-07,4.39099E-07,4.38654E-07,4.19063E-07
1.25232E-07,1.25457E-07,1.2533E-07,1.19732E-07
6.26162E-08,6.27284E-08,6.26649E-08,5.98662E-08
6.26162E-08,6.27284E-08,6.26649E-08,5.98662E-08
8.76626E-07,8.78197E-07,8.77308E-07,7.78261E-07
6.26162E-08,6.27284E-08,6.26649E-08,5.98662E-08
6.26162E-08,6.27284E-08,6.26649E-08,5.98662E-08
6.26162E-08,6.27284E-08,6.26649E-08,5.98662E-08
1.25232E-07,1.25457E-07,1.2533E-07,1.19732E-07
6.26162E-08,6.27284E-08,6.26649E-08,5.98662E-08
6.26162E-08,6.27284E-08,6.26649E-08,5.98662E-08
6.26162E-08,6.27284E-08,6.26649E-08,5.98662E-08
6.26162E-08,6.2695E-08,6.28497E-08,6.09425E-08
1.25232E-07,1.2539E-07,1.25699E-07,1.21885E-07
3.75697E-07,3.7617E-07,3.77098E-07,3.65655E-07
6.26162E-08,6.2695E-08,6.28497E-08,6.09425E-08
6.26162E-08,6.27378E-08,6.28926E-08,6.15272E-08
6.26162E-08,6.27378E-08,6.28926E-08,6.15272E-08
1.37756E-06,1.38023E-06,1.38364E-06,1.29207E-06
6.26162E-08,6.27378E-08,6.28926E-08,6.15272E-08
6.26162E-08,6.27378E-08,6.28926E-08,6.27577E-08
3.13081E-07,3.13689E-07,3.14463E-07,3.13788E-07
6.26162E-08,6.27378E-08,6.28926E-08,6.27577E-08
6.26162E-08,6.27378E-08,6.28926E-08,6.27577E-08
5.00929E-07,5.01902E-07,5.03141E-07,5.02062E-07
6.26162E-08,6.27378E-08,6.28926E-08,6.27577E-08
9.39242E-07,9.41067E-07,9.43389E-07,9.41365E-07
2.50465E-07,2.50951E-07,2.5157E-07,2.26814E-07
1.31494E-06,1.31749E-06,1.32074E-06,1.19077E-06
1.06447E-06,1.06654E-06,1.06917E-06,1.02066E-06
2.50465E-07,2.50951E-07,2.5157E-07,2.26814E-07
1.87848E-07,1.88213E-07,1.88678E-07,1.7011E-07
6.26162E-08,6.27378E-08,6.28926E-08,5.90661E-08
0.000168876,0.000169078,0.000170062,0.000157116
0.000168498,0.0001687,0.000169679,0.000156762
3.7808E-07,3.78675E-07,3.82734E-07,3.53599E-07
6.26162E-08,6.27378E-08,6.28926E-08,5.73975E-08
1.00812E-05,1.01008E-05,1.01886E-05,9.87238E-06
2.50465E-07,2.50951E-07,2.5157E-07,2.2959E-07
6.26162E-08,6.27378E-08,6.28926E-08,5.90661E-08
6.26162E-08,6.27378E-08,6.28926E-08,5.90661E-08
6.26162E-08,6.27378E-08,6.28926E-08,5.90661E-08
1.87848E-07,1.88213E-07,1.88678E-07,1.77198E-07
1.87848E-07,1.88213E-07,1.88678E-07,1.77198E-07
4.38313E-07,4.39165E-07,4.40248E-07,4.13462E-07
1.87848E-07,1.88213E-07,1.88678E-07,1.77198E-07
6.26162E-08,6.27008E-08,6.26707E-08,5.7937E-08
1.25232E-07,1.25402E-07,1.25341E-07,1.15874E-07
3.75697E-07,3.76205E-07,3.76024E-07,3.47622E-07
1.37756E-06,1.37942E-06,1.37876E-06,1.21668E-06
6.26162E-08,6.27763E-08,6.3316E-08,5.76211E-08
2.50465E-07,2.51105E-07,2.53264E-07,2.30485E-07
0.000103505,0.000103706,0.000103965,9.46139E-05
1.87848E-07,1.88329E-07,1.89948E-07,1.72863E-07
6.26162E-08,6.27763E-08,6.3316E-08,5.76211E-08
6.26162E-08,6.27008E-08,6.26707E-08,5.7937E-08
6.26162E-08,6.27008E-08,6.26707E-08,5.7937E-08
1.25232E-07,1.25476E-07,1.2535E-07,1.17716E-07
1.87848E-07,1.88213E-07,1.88024E-07,1.76575E-07
1.87848E-07,1.88213E-07,1.88024E-07,1.76575E-07
0.000143641,0.000143921,0.000144277,0.000133314
6.26162E-08,6.27378E-08,6.28926E-08,6.30391E-08
6.26162E-08,6.27378E-08,6.28926E-08,6.30391E-08
1.25232E-07,1.25476E-07,1.25785E-07,1.26078E-07
6.26162E-08,6.27378E-08,6.28926E-08,6.30391E-08
1.28363E-05,1.28612E-05,1.29559E-05,1.27969E-05
6.26162E-08,6.27378E-08,6.28926E-08,6.30391E-08
8.76626E-07,8.78329E-07,8.80496E-07,8.19509E-07
6.26162E-08,6.27378E-08,6.28926E-08,6.30391E-08
6.26162E-08,6.27378E-08,6.28926E-08,5.90661E-08
1.25232E-07,1.25476E-07,1.25785E-07,1.18132E-07
6.26162E-08,6.27378E-08,6.28926E-08,6.20951E-08
6.26162E-08,6.27378E-08,6.28926E-08,5.76597E-08
8.1401E-07,8.15591E-07,8.17603E-07,7.49577E-07
6.26162E-08,6.27378E-08,6.28926E-08,6.20951E-08
6.26162E-08,6.27378E-08,6.28926E-08,6.20951E-08
1.87848E-07,1.88213E-07,1.88678E-07,1.86285E-07
1.18971E-06,1.19202E-06,1.19496E-06,1.11771E-06
6.26162E-08,6.27378E-08,6.28926E-08,6.20951E-08
6.26162E-08,6.27378E-08,6.28926E-08,6.20951E-08
4.38313E-07,4.39165E-07,4.40248E-07,3.90492E-07
6.26162E-08,6.27378E-08,6.28926E-08,5.57846E-08
6.26162E-08,6.27378E-08,6.28926E-08,5.57846E-08
6.26162E-08,6.27378E-08,6.28926E-08,5.57846E-08
6.26162E-08,6.27378E-08,6.28926E-08,5.57846E-08
6.26162E-08,6.27378E-08,6.28926E-08,5.57846E-08
1.25232E-07,1.25476E-07,1.25785E-07,1.11569E-07
1.25232E-07,1.25476E-07,1.25785E-07,1.17148E-07
8.1401E-07,8.15591E-07,8.17603E-07,7.6146E-07
6.26162E-08,6.27378E-08,6.28926E-08,5.85738E-08
6.26162E-08,6.27378E-08,6.28926E-08,5.85738E-08
1.87848E-07,1.88213E-07,1.88678E-07,1.75722E-07
6.26162E-08,6.27378E-08,6.28926E-08,5.57846E-08
6.26162E-08,6.27378E-08,6.28926E-08,5.90661E-08
2.50465E-07,2.50951E-07,2.5157E-07,2.36264E-07
6.26162E-08,6.27378E-08,6.28926E-08,5.90661E-08
6.26162E-08,6.27378E-08,6.28926E-08,5.90661E-08
1.06447E-06,1.06654E-06,1.06917E-06,1.01486E-06
2.50465E-07,2.50951E-07,2.5157E-07,2.25525E-07
2.50465E-07,2.5078E-07,2.51399E-07,2.4377E-07
3.13081E-07,3.13475E-07,3.14248E-07,3.04713E-07
1.25232E-07,1.2539E-07,1.25699E-07,1.21885E-07
6.26162E-08,6.2695E-08,6.25354E-08,5.80835E-08
6.26162E-08,6.2695E-08,6.25354E-08,5.80835E-08
1.25232E-07,1.2539E-07,1.25071E-07,1.16167E-07
1.25232E-07,1.2539E-07,1.25071E-07,1.16167E-07
6.26162E-08,6.2695E-08,6.25354E-08,5.80835E-08
3.75697E-07,3.7617E-07,3.75213E-07,3.48501E-07
1.71568E-05,1.71784E-05,1.71972E-05,1.62634E-05
6.69993E-06,6.70836E-06,6.62876E-06,6.15685E-06
3.13081E-07,3.13475E-07,3.12677E-07,2.90417E-07
6.26162E-08,6.2695E-08,6.25354E-08,5.80835E-08
1.5654E-06,1.56737E-06,1.57124E-06,1.52356E-06
4.38313E-07,4.3852E-07,4.39975E-07,4.24757E-07
3.13081E-07,3.13229E-07,3.14268E-07,3.03398E-07
6.26162E-08,6.26457E-08,6.28536E-08,6.06796E-08
6.26162E-08,6.26457E-08,6.28536E-08,6.06796E-08
6.26162E-08,6.26457E-08,6.28536E-08,6.06796E-08
6.26162E-08,6.26457E-08,6.35083E-08,5.46717E-08
6.26162E-08,6.26457E-08,6.35083E-08,5.46717E-08
6.26162E-08,6.26457E-08,6.35083E-08,5.46717E-08
4.38313E-07,4.3852E-07,4.44558E-07,3.82702E-07
5.38499E-06,5.38753E-06,5.46171E-06,4.97512E-06
1.25232E-07,1.25291E-07,1.25707E-07,1.21359E-07
6.26162E-08,6.26457E-08,6.28536E-08,6.06796E-08
1.25232E-07,1.25291E-07,1.25707E-07,1.21359E-07
6.26162E-08,6.26457E-08,6.28536E-08,6.06796E-08
0.000421845,0.000421794,0.000425204,0.000423968
6.26162E-08,6.26364E-08,6.28443E-08,6.06709E-08
0.000110643,0.000110758,0.000111816,9.96358E-05
1.87848E-07,1.87937E-07,1.88561E-07,1.82039E-07
1.25232E-07,1.25291E-07,1.25707E-07,1.21359E-07
1.25232E-07,1.25291E-07,1.25707E-07,1.21359E-07
1.25232E-07,1.25291E-07,1.25707E-07,1.21359E-07
6.26162E-08,6.26457E-08,6.28536E-08,6.06796E-08
6.26162E-08,6.26457E-08,6.28536E-08,6.06796E-08
6.26162E-08,6.26457E-08,6.28536E-08,6.06796E-08
6.26162E-08,6.26457E-08,6.28536E-08,6.06796E-08
3.06819E-06,3.06964E-06,3.08986E-06,3.19588E-06
3.75697E-07,3.75874E-07,3.7835E-07,3.99485E-07
1.25232E-07,1.25291E-07,1.26117E-07,1.28406E-07
6.26162E-08,6.26457E-08,6.30583E-08,6.42029E-08
1.25232E-07,1.25291E-07,1.26117E-07,1.28406E-07
1.05195E-05,1.05245E-05,1.05307E-05,1.10429E-05
6.26162E-08,6.26457E-08,6.30583E-08,6.42029E-08
4.38313E-07,4.3852E-07,4.41408E-07,4.4942E-07
6.26162E-08,6.26457E-08,6.30583E-08,6.42029E-08
3.13081E-07,3.13229E-07,3.15291E-07,3.21014E-07
1.87848E-07,1.87937E-07,1.89175E-07,1.92609E-07
6.26162E-08,6.26457E-08,6.30583E-08,6.42029E-08
6.26162E-08,6.26457E-08,6.30583E-08,6.42029E-08
6.26162E-08,6.26457E-08,6.30583E-08,6.42029E-08
6.26162E-08,6.26457E-08,6.30583E-08,6.42029E-08
6.26162E-08,6.26457E-08,6.30583E-08,6.42029E-08
1.25232E-07,1.25291E-07,1.26117E-07,1.28406E-07
3.19342E-06,3.19493E-06,3.21597E-06,3.08174E-06
6.26162E-08,6.26457E-08,6.30583E-08,6.42029E-08
6.26162E-08,6.26457E-08,6.30583E-08,6.42029E-08
1.87848E-07,1.87937E-07,1.89175E-07,1.92609E-07
6.26162E-08,6.26457E-08,6.31856E-08,6.48548E-08
6.26162E-08,6.26457E-08,6.31856E-08,6.48548E-08
1.25232E-07,1.25291E-07,1.26371E-07,1.2971E-07
6.26162E-08,6.26457E-08,6.31856E-08,6.48548E-08
3.13081E-05,3.13229E-05,3.15296E-05,3.45027E-05
3.13081E-05,3.13229E-05,3.15296E-05,3.45027E-05
1.37756E-06,1.37821E-06,1.39008E-06,1.36195E-06
6.26162E-08,6.26457E-08,6.31856E-08,6.48548E-08
6.26162E-08,6.26457E-08,6.31856E-08,6.94872E-08
6.26162E-08,6.26457E-08,6.31856E-08,6.94872E-08
7.51394E-07,7.51749E-07,7.58227E-07,7.6436E-07
6.26162E-08,6.26457E-08,6.31856E-08,6.94872E-08
4.88406E-05,4.88637E-05,4.94743E-05,4.76034E-05
6.26162E-08,6.26457E-08,6.31411E-08,5.32194E-08
6.26162E-08,6.26457E-08,6.31411E-08,5.32194E-08
3.13081E-07,3.13229E-07,3.15705E-07,2.66097E-07
6.26162E-08,6.26457E-08,6.31411E-08,5.32194E-08
6.26162E-08,6.26457E-08,6.31411E-08,5.71616E-08
6.26162E-08,6.26457E-08,6.31411E-08,5.71616E-08
1.62802E-06,1.62879E-06,1.64167E-06,1.42904E-06
1.25232E-07,1.25291E-07,1.26282E-07,1.06439E-07
6.26162E-08,6.26457E-08,6.31411E-08,5.32194E-08
2.50465E-07,2.50583E-07,2.52564E-07,2.12878E-07
6.26162E-08,6.26457E-08,6.31411E-08,5.32194E-08
1.87848E-07,1.87937E-07,1.88431E-07,1.58874E-07
5.91723E-05,5.92002E-05,5.967E-05,5.36464E-05
6.26162E-08,6.26457E-08,6.28105E-08,5.2958E-08
6.26162E-08,6.26457E-08,6.28105E-08,5.2958E-08
6.88778E-07,6.89103E-07,6.94552E-07,5.43598E-07
1.87848E-07,1.87937E-07,1.89423E-07,1.48254E-07
1.18971E-06,1.19027E-06,1.19968E-06,9.57949E-07
3.75697E-07,3.75874E-07,3.78846E-07,3.19316E-07
6.26162E-08,6.26457E-08,6.31411E-08,5.32194E-08
6.26162E-08,6.26457E-08,6.31411E-08,5.32194E-08
3.00558E-06,3.00699E-06,3.03077E-06,2.55453E-06
6.26162E-07,6.26457E-07,6.31411E-07,5.32194E-07
6.26162E-08,6.26457E-08,6.28536E-08,6.06796E-08
6.26162E-08,6.26457E-08,6.21954E-08,5.39825E-08
6.26162E-08,6.26457E-08,6.21954E-08,5.39825E-08
1.9411E-06,1.94202E-06,1.92806E-06,1.56549E-06
6.26162E-08,6.26457E-08,6.21954E-08,5.06086E-08
6.26162E-08,6.26457E-08,6.21954E-08,5.42235E-08
8.76626E-07,8.7704E-07,8.70736E-07,7.04905E-07
2.66119E-05,2.66244E-05,2.6433E-05,2.44541E-05
6.26162E-08,6.26457E-08,6.21954E-08,5.39825E-08
6.26162E-08,6.26457E-08,6.21954E-08,5.39825E-08
6.26162E-08,6.26457E-08,6.21954E-08,5.39825E-08
5.57284E-06,5.57547E-06,5.5969E-06,4.85901E-06
6.26162E-08,6.26457E-08,6.28865E-08,5.33957E-08
3.13081E-07,3.13229E-07,3.10977E-07,2.69912E-07
6.26162E-08,6.26457E-08,6.34884E-08,6.43203E-08
6.26162E-08,6.26457E-08,6.34884E-08,6.43203E-08
1.50279E-06,1.5035E-06,1.52372E-06,1.60801E-06
6.26162E-08,6.26457E-08,6.34884E-08,6.43203E-08
6.26162E-08,6.26457E-08,6.34884E-08,6.43203E-08
1.5654E-06,1.56614E-06,1.58721E-06,1.60801E-06
1.25232E-07,1.25291E-07,1.26977E-07,1.28641E-07
6.26162E-08,6.26457E-08,6.34884E-08,6.43203E-08
1.87848E-07,1.87937E-07,1.90465E-07,1.92961E-07
6.26162E-08,6.26457E-08,6.34884E-08,6.43203E-08
1.25232E-07,1.25291E-07,1.26977E-07,1.28641E-07
6.26162E-08,6.26457E-08,6.34884E-08,6.43203E-08
6.26162E-08,6.26457E-08,6.34884E-08,6.18465E-08
7.51394E-07,7.51749E-07,7.61861E-07,7.6535E-07
3.13081E-07,3.13229E-07,3.17442E-07,3.47886E-07
1.87848E-07,1.87937E-07,1.90465E-07,1.85539E-07
2.50465E-07,2.50583E-07,2.53954E-07,2.47386E-07
6.88778E-07,6.89103E-07,6.98373E-07,7.07524E-07
6.26162E-08,6.26457E-08,6.27315E-08,6.21243E-08
5.94853E-06,5.95134E-06,5.95949E-06,5.65331E-06
1.75325E-06,1.75408E-06,1.75648E-06,1.8016E-06
2.50465E-07,2.50583E-07,2.50926E-07,2.48497E-07
5.00929E-07,5.01166E-07,5.05804E-07,4.96994E-07
3.75697E-07,3.75874E-07,3.79353E-07,3.72746E-07
2.50465E-07,2.50583E-07,2.52902E-07,2.48497E-07
6.26162E-08,6.26457E-08,6.32255E-08,6.21243E-08
6.26162E-08,6.26457E-08,6.32255E-08,6.21243E-08
1.06447E-06,1.06498E-06,1.07483E-06,1.11824E-06
6.26162E-08,6.26457E-08,6.32255E-08,6.21243E-08
1.25232E-07,1.25291E-07,1.26451E-07,1.24249E-07
1.25232E-07,1.25291E-07,1.26451E-07,1.24249E-07
3.75697E-07,3.75843E-07,3.7709E-07,3.64049E-07
6.26162E-08,6.26406E-08,6.28483E-08,6.06748E-08
6.26162E-08,6.26406E-08,6.28483E-08,6.06748E-08
0.00759309,0.00759385,0.00758234,0.00768221
6.26162E-08,6.264E-08,6.28478E-08,6.06743E-08
1.25232E-07,1.25281E-07,1.25697E-07,1.2135E-07
1.87848E-07,1.87937E-07,1.88561E-07,1.99655E-07
1.44017E-06,1.44085E-06,1.44563E-06,1.39759E-06
3.13081E-07,3.13229E-07,3.14268E-07,3.32759E-07
1.25232E-07,1.25291E-07,1.25707E-07,1.33104E-07
8.1401E-07,8.14394E-07,8.17096E-07,7.88834E-07
6.26162E-08,6.26457E-08,6.28536E-08,6.06796E-08
6.26162E-08,6.26457E-08,6.28536E-08,6.06796E-08
1.25232E-07,1.2525E-07,1.25772E-07,1.332E-07
6.26162E-08,6.26251E-08,6.28862E-08,6.66002E-08
6.26162E-08,6.26251E-08,6.28862E-08,6.66002E-08
6.26162E-08,6.26251E-08,6.28862E-08,6.66002E-08
6.26162E-08,6.26251E-08,6.28862E-08,6.66002E-08
3.13081E-07,3.13125E-07,3.14431E-07,3.33001E-07
1.25232E-07,1.25128E-07,1.25589E-07,1.2657E-07
6.26162E-08,6.2564E-08,6.27946E-08,6.3285E-08
3.13081E-07,3.1282E-07,3.13973E-07,3.16425E-07
6.26162E-08,6.2564E-08,6.27946E-08,6.3285E-08
6.26162E-07,6.2564E-07,6.27946E-07,6.3285E-07
6.26162E-08,6.2564E-08,6.27946E-08,6.3285E-08
1.87848E-07,1.87692E-07,1.88384E-07,1.89855E-07
6.26162E-08,6.2596E-08,6.25392E-08,6.30233E-08
0.000121726,0.000121687,0.000122577,0.000121509
6.26162E-08,6.26282E-08,6.25711E-08,6.3056E-08
1.87848E-07,1.87885E-07,1.87713E-07,1.89168E-07
